,X1,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E31,E32,E33,E34,E35,E36,E37,E38,E39,E40,E41,E42,E43,E44,E45,E46,E47,E48,E49,E50,time,stock,sub_vector,relation_vector,obj_vector
236,235,0.013449522,-0.006680392,0.006710429,-0.037942485,-0.049165356,0.07088687,-0.005699393,0.012138142,0.012170198,0.030675773,0.000894429,0.079116572,0.101207142,0.062167793,-0.023133113,-0.017858819,-0.081940036,0.038101934,-0.019548675,0.064485157,-0.063352082,-0.034373589,0.018793522,0.023963763,-0.07678693,0.04942108,-0.023251599,0.024167426,0.058289766,-0.078207774,-0.005792795,0.020974297,-0.111593205,-0.024098954,0.011749917,0.016195899,-0.005437666,-0.011689919,-0.041008114,-0.026017859,0.058890798,-0.01685719,-0.04072309,0.063317333,-0.033515892,0.024932498,-0.006547006,0.028461503,0.039174668,0.053859449,2020/5/19,0,Top medical journal blasts Trump,is in,letter threatening
237,236,0.630824628,0.607967912,0.622156404,0.648320107,0.59849819,0.588969026,0.590314705,0.609557378,0.536782241,0.535317858,0.565267418,0.581981435,0.605452122,0.638559987,0.525077764,0.60334393,0.61265067,0.572499243,0.529164187,0.639064551,0.617195756,0.601824843,0.541491701,0.635939636,0.605408052,0.587794991,0.607570284,0.652383977,0.574027366,0.509004077,0.560805713,0.608454285,0.599353394,0.657838262,0.66126148,0.602843556,0.557266287,0.457506087,0.619426221,0.562405987,0.680625406,0.638902411,0.656699957,0.615213814,0.593806998,0.483271673,0.628177602,0.526451359,0.641280487,0.619480126,2020/5/6,0,Trump,will urge,Supreme Court
238,237,-0.073438841,-0.067158753,-0.129159808,-0.145176647,-0.129875924,-0.114969945,-0.113571248,-0.056079442,-0.048815999,-0.040219773,-0.101832161,-0.142959008,-0.044047841,-0.128490279,0.008126036,-0.089532307,-0.166187556,-0.047890949,-0.07958071,0.016584404,-0.040984506,-0.180729215,-0.098957051,-0.043566098,-0.132665734,-0.059699255,-0.026989765,-0.035074854,-0.075668004,-0.143520432,-0.049523959,-0.063999383,-0.125555318,-0.111411085,-0.086709165,-0.034915364,-0.077661982,-0.137113637,-0.10126712,-0.078517222,-0.078729291,-0.098028445,-0.106925849,-0.055719824,-0.089755421,-0.134904569,-0.150266812,-0.096986883,-0.043200307,-0.132427327,2020/6/17,0,European Commission,casts,itself
239,238,0.01730838,-0.02863548,-0.105292442,-0.076422021,-0.111950597,-0.014710012,-0.005899117,-0.060231602,-0.092542889,-0.109412538,-0.152929075,-0.05543715,0.011797448,0.010815119,-0.061805768,-0.07318157,-0.120069916,-0.04031688,-0.173275779,-0.010042763,-0.129634127,-0.081773584,-0.050843606,0.006517566,-0.11068162,0.034674728,-0.009036529,-0.113370844,0.005639097,-0.141848923,0.009129334,-0.153386192,-0.102877795,-0.086734201,-0.011380618,-0.02671204,-0.055465276,-0.159758248,-0.042470346,-0.050836559,-0.007287509,-0.051861959,-0.024071012,-0.004332977,-0.09946527,-0.118433593,-0.049401318,-0.00694907,-3.60E-05,-0.090604304,2020/6/9,0,Place,Coordinate,Pandemic Response
240,239,0.210858965,0.258481264,0.202649229,0.185989136,0.109717996,0.237948489,0.195585537,0.183672578,0.169625483,0.146034929,0.214495197,0.15167572,0.245846846,0.247640656,0.164781218,0.223585635,0.145801473,0.144578624,0.178663637,0.232196963,0.168268452,0.133045234,0.214087045,0.226481454,0.14920225,0.260802814,0.140553702,0.205475607,0.272331017,0.224481406,0.160474496,0.129033896,0.117960728,0.166831017,0.179391269,0.194086318,0.149814595,0.139328878,0.188758029,0.138753163,0.258420268,0.156833241,0.11725815,0.209429831,0.139450957,0.187047949,0.162982954,0.183126528,0.236780165,0.206513492,2020/3/4,1,6 things,know about,coronavirus funding package
241,240,-0.005807066,0.03081588,-0.031450414,-0.039638446,-0.064238784,0.029156703,0.002786953,-0.013589988,-0.050602581,-0.040525577,-0.068774937,-0.025428043,-0.008332511,0.029063057,-0.055979922,-0.038366342,-0.033223743,-0.041624812,-0.055056012,0.023216369,-0.076141248,-0.050987311,-0.058374902,-0.011171135,-0.095227934,0.022342418,-0.043185509,-0.026569674,0.040646395,-0.078222022,-0.007815821,-0.057698631,-0.116531244,-0.033750189,-0.007389811,-0.038040648,-0.045719168,-0.068690013,-0.014174079,-0.037566655,-0.026964081,-0.021170762,-0.054723336,0.004822052,-0.037195806,-0.059992259,-0.043127034,-0.030404571,0.014823487,-0.023170417,2020/4/22,1,We,wanted,to incredibly aggressive
242,241,0.077196201,0.087477381,0.032473268,0.037106074,0.03022865,0.064380242,0.051322479,0.065565253,0.059402014,0.049237624,0.030573319,0.070536228,0.088744781,0.080697627,0.058300187,0.056568682,0.037927612,0.053952989,0.033085339,0.086688148,0.044816816,0.040416702,0.036753601,0.071609514,0.029422537,0.102974664,0.052103778,0.048258015,0.087747206,0.025627172,0.053859793,0.049004568,0.040380369,0.056792593,0.06123608,0.053900165,0.041475939,0.022844282,0.046419777,0.024935984,0.077350596,0.051253249,0.033543458,0.061251619,0.030197743,0.067296038,0.040076769,0.062232051,0.082525997,0.082335066,2020/3/19,1,Coronavirus,exposes U.S. vulnerability to,biowarfare
243,242,0.109369482,0.046629902,0.001856242,0.019206946,-0.039996624,0.092582539,0.064532937,0.02631613,0.002874459,0.035018403,-0.042125519,0.074646301,0.035959397,0.12740375,-0.033405812,0.006581033,-0.031044526,0.074162389,-0.013477826,0.080470056,-0.062760933,-0.031338854,0.046440612,0.031863722,-0.002312306,0.131899088,0.023872959,0.088486702,0.035855512,-0.029963429,-0.001881572,-0.029620568,-0.083539638,0.02635595,0.02358669,0.003552914,-0.039674271,0.021628188,-0.023547328,0.030408526,0.073551547,0.05670166,-0.009512757,0.073341467,0.014783274,0.026881877,0.070286358,-0.000446062,0.046811759,0.008717621,2020/5/14,1,Trump,crackdown on,China stocks
244,243,0.983432329,0.988860499,0.985225375,0.982735292,0.982763389,0.984666732,0.983173453,0.979846086,0.97844882,0.984263308,0.985039448,0.982846123,0.982994415,0.980475056,0.983030154,0.983970619,0.986921951,0.984097306,0.98335939,0.983799385,0.981033777,0.97824395,0.98492999,0.9827817,0.983602938,0.983509264,0.980240971,0.98021304,0.982226532,0.982552688,0.983786329,0.981370641,0.983461566,0.983751456,0.984103902,0.985067037,0.982471724,0.982439486,0.983509075,0.977718057,0.980186307,0.979102478,0.983611077,0.982856378,0.985295867,0.98042604,0.979654954,0.979268227,0.981649958,0.981254714,2020/4/6,1,I,Do Have,Coronavirus
245,244,0.726005305,0.753535836,0.736439943,0.735136777,0.742503837,0.7541852,0.714652981,0.771798892,0.771620404,0.695692067,0.748258187,0.755049751,0.768154819,0.737391815,0.751364559,0.700074276,0.740731357,0.705595339,0.754532109,0.730305298,0.69652271,0.775713061,0.774491071,0.745004993,0.720776588,0.801253679,0.775965725,0.700366978,0.752369518,0.699393106,0.719419742,0.701248857,0.796037095,0.716010743,0.722413441,0.741249513,0.78389052,0.651433529,0.768675936,0.709979797,0.784934853,0.701179876,0.763386965,0.702904443,0.747795243,0.711651466,0.651237892,0.740083624,0.750663037,0.773536535,2020/5/5,1,Los Angeles,is,short
246,245,-0.028917157,0.015665598,-0.02339995,-0.073897726,-0.048889561,0.014434315,-0.034752183,-0.001778583,-0.03989903,-0.052041383,-0.062624789,-0.051827701,-0.026267218,0.027890722,-0.101630872,-0.020509046,-0.083327108,-0.030793262,-0.053863024,0.018226375,-0.053393661,-0.038533858,-0.061846645,-0.020910146,-0.049925639,0.071604818,-0.064476709,-0.020426654,0.012483192,-0.092351474,-0.047182605,-0.091050665,-0.070116741,-0.053294985,0.004848908,-0.034315942,-0.067284743,-0.098731528,-0.043866389,-0.091019869,-0.01551696,-0.003074743,-0.062269335,-0.011959165,-0.093705715,-0.098905204,-0.041605838,-0.003781434,-0.005823264,-0.03170406,2020/5/4,1,China,reports,1 coronavirus case
247,246,0.95399936,0.952004691,0.954970496,0.951726908,0.950960401,0.955318751,0.954987236,0.95178647,0.954423123,0.951719265,0.955970165,0.951544772,0.955901539,0.95571406,0.955834703,0.957927456,0.951180787,0.95149048,0.952456925,0.954381519,0.954898915,0.949396362,0.955040477,0.95648729,0.951032481,0.952529555,0.953401094,0.957755038,0.956385558,0.955825889,0.954298954,0.952840335,0.951727841,0.952767954,0.953513921,0.955368755,0.951072284,0.955123596,0.954349374,0.953864135,0.956303487,0.95424039,0.951526514,0.955353443,0.954030451,0.955338901,0.953482207,0.950933449,0.952987828,0.958958843,2020/3/20,0,Burr,quell fallout with,request for Ethics probe
248,247,0.264346227,0.317647291,0.219371368,0.198996682,0.186355687,0.237435866,0.165800905,0.207603771,0.218165336,0.218953942,0.247054503,0.206714109,0.305096475,0.252198249,0.196225912,0.241303518,0.196178467,0.223481441,0.194556793,0.306702717,0.213910641,0.243339851,0.235579217,0.287680164,0.141039475,0.273740556,0.188330976,0.189902391,0.259247769,0.188917476,0.196125254,0.262951734,0.132038439,0.222729264,0.194346395,0.222484194,0.267885343,0.168733306,0.217709681,0.236959116,0.317835842,0.212785759,0.238345393,0.274414458,0.232262492,0.188330954,0.206901746,0.214240329,0.303551569,0.269920351,2020/3/4,1,EU climate law,sparks,political battles
249,248,0.052576347,0.039628811,-0.021332723,-0.027417704,-0.016816084,0.025661429,0.042738282,0.037733622,-0.039178763,-0.011490493,-0.077097581,-0.011934842,-0.030696734,0.079773351,-0.048529079,0.072807939,-0.067881451,0.007486284,-0.036817433,0.061246964,0.01849535,0.010941624,-0.033720289,0.025200374,0.038137541,0.122196375,-0.036628688,0.033968776,0.062787096,-0.014763944,-0.043901465,-0.070594212,-0.056536549,-0.007813162,0.006233587,-0.066805021,-0.053116298,-0.095500314,-0.00833874,-0.028989671,0.043848864,0.03531868,-0.027999137,0.055586014,-0.090674479,-0.032774835,0.016484876,0.038197226,0.091257087,-0.022854062,2020/5/28,0,Donald Trump,fight,coronavirus
250,249,-0.008504593,0.011871075,-0.029366614,-0.043550045,-0.043818093,0.0201805,-0.00286275,-0.026942823,0.01173187,-0.024362112,-0.077602927,-0.036590998,0.005303008,0.015884447,-0.03986871,-0.068276656,-0.040879156,-0.008606217,-0.058807042,0.051856341,-0.04473521,-0.009779059,-0.086540478,-0.003588077,-0.038209937,0.037083944,-0.018494608,-0.052504399,0.015580112,-0.105651675,-0.042415196,-0.023012695,-0.087228064,-0.036079362,0.027751967,-0.04019416,-0.030956042,-0.037856758,-0.057783589,-0.042131836,-0.034844167,-0.047051409,-0.053557006,0.00965229,-0.077822417,-0.086279978,-0.043435728,-0.031128124,0.028589901,0.002642565,2020/3/23,0,businesses,plead for,quick help
251,250,0.075256551,0.131390096,0.058698491,0.065151833,0.047079355,0.130899598,0.069953856,0.063329828,0.065439703,0.056926137,0.046963126,0.063722588,0.097479893,0.098741201,0.023847499,0.072385602,0.079888424,0.073847353,0.010493016,0.103409562,0.015445601,0.073287977,0.036990568,0.119061424,0.075502228,0.154295944,0.076992557,0.069407924,0.117090854,0.036354928,0.063617342,0.044462357,0.06760409,0.057325115,0.094987229,0.098757239,0.026281676,0.006997855,0.065267474,0.031615016,0.057920529,0.053974744,0.042439131,0.095798329,0.06083386,0.050602303,0.046647935,0.054083906,0.091248626,0.058863089,2020/3/18,0,Washington,is in,Time of Coronavirus
252,251,0.052537348,0.036504575,0.005842144,0.021122615,0.011644929,0.068180299,0.025982803,0.01770756,0.030689874,0.022736354,-0.008448187,0.035965926,0.06844146,0.018885987,0.014343147,0.002538488,0.029329839,0.028834271,-0.010972047,0.02809185,-0.018075022,0.000528875,0.007268447,0.026237653,-0.00702919,0.083715603,0.040895696,0.021974911,0.051404848,-0.023224957,0.016298715,0.014506874,-0.00033607,0.034458695,0.040155907,0.013103779,-0.009867097,0.017673276,0.023270412,-0.015946607,0.066297687,0.015913148,0.000761907,0.058180808,0.00691886,0.007696148,0.008061432,0.045513084,0.056561778,0.040250781,2020/3/3,0,Trump,Is Turning Coronavirus Into,Enemy
253,252,0.069711043,0.029762311,0.001746734,0.00094637,-0.038181757,0.016323287,0.032213669,0.047934784,0.040812919,0.034274431,-0.012917566,0.060371671,0.139004604,0.075348414,0.037979842,0.05367281,-0.050916516,0.061711772,-0.017431926,0.073075543,-0.025683194,-0.077604444,0.065892469,0.042361666,-0.197292034,0.004179524,-0.013503441,-0.016791586,0.077246163,-0.067276175,0.107250246,0.026673062,-0.12901976,0.078574644,0.001282986,0.010642869,0.060495563,-0.063547149,-0.020134436,-0.033214355,0.151050555,-0.058567924,0.017413706,0.072507402,-0.033278455,0.124346032,-0.028288192,0.024718117,0.100523265,0.125686922,2020/4/20,0,Oil prices,go,negative
254,253,0.501697902,0.556777098,0.522738163,0.511554273,0.482220981,0.577178535,0.52363393,0.4850697,0.498799801,0.483588334,0.504254157,0.496964337,0.548578896,0.566532071,0.481609693,0.51990119,0.53155048,0.467079338,0.49551583,0.553431325,0.494645451,0.512335384,0.514682458,0.543627582,0.4855703,0.579482471,0.497777828,0.528721854,0.565151654,0.508226935,0.460684139,0.498931102,0.46056441,0.481972044,0.512304134,0.516284422,0.460836856,0.494986291,0.534120834,0.534012694,0.55447184,0.508569317,0.445268277,0.545916362,0.511786803,0.476146503,0.504546532,0.50187457,0.565107249,0.539916031,2020/3/19,1,Governors,brace for,coronavirus budget cliff
255,254,0.029732392,0.059124238,-0.006519908,-0.01415986,-0.039611906,0.03637265,0.007988809,0.005275411,-0.055639568,0.01766885,-0.056856128,0.005326196,-0.010962298,0.054966965,-0.045770492,0.045818444,-0.010635135,0.010385968,-0.049578473,0.040549183,-0.028032882,-0.041213636,-0.029152367,0.001053345,-0.035586541,0.075104561,-0.045541295,0.027337366,0.040746887,-0.034680846,0.035454287,-0.029592797,-0.066717342,0.011752305,-0.018426123,-0.01150891,-0.062431483,-0.039626736,-0.032294391,-0.02667041,0.032303766,0.018440555,-0.032460793,0.032653774,-0.044019503,-0.030621495,-0.040076856,-0.014298911,0.042386176,-0.003197131,2020/5/4,1,Operation Warp Speed scientists,have identified,14 coronavirus vaccines
256,255,0.012595394,-0.002341067,0.005432925,-0.00511213,-0.006033979,0.061023796,-0.004714554,0.036977545,-0.010054153,0.014582625,-0.009304487,0.022879735,0.026607531,0.039625425,-0.04135503,0.028120855,-0.052011928,0.013339544,-0.028366178,0.0210532,-0.03511382,0.007118673,-0.027241409,-0.014655331,-0.040600377,0.067667577,0.011884943,0.021876064,0.014943221,-0.041509036,0.0156261,-0.057478208,-0.050816571,-0.000736991,0.032276532,-0.002093584,-0.029158134,-0.036260948,0.007291267,-0.020625711,0.078061263,0.02124728,-0.024007934,0.058009075,-0.042224146,-0.025818889,-0.041700727,0.002072171,0.051047167,0.007167168,2020/3/20,0,DNC affiliate,raised,12.8 M
257,256,0.108356774,0.176676718,0.057432811,0.071976065,0.047339127,0.079706082,0.121908545,0.14816856,0.041341803,-0.01625894,0.054944237,0.071957135,0.222745059,0.159036731,0.060480247,0.14169715,0.035348968,0.067657818,0.104594828,0.184981979,0.068285086,0.081756623,0.133419918,0.157468704,0.065616658,0.256850654,0.137514381,0.137297165,0.167355887,0.059105804,0.10186289,0.071200432,0.176382064,0.092880504,0.144819026,0.193969845,0.099922148,0.053974834,0.234076009,0.089579769,0.172953814,0.130751939,0.051904304,0.191090767,0.071367349,0.094748121,0.037153188,0.188578708,0.129713751,0.034462975,2020/5/8,1,North Korea,intensifies,response
258,257,0.040110129,0.058729017,0.022973399,0.002359049,-0.018916362,0.09604152,0.081512559,0.078885964,0.064151869,-0.001424247,0.009438146,0.027679969,0.04951279,0.097772885,-0.017869375,0.063770167,-8.42E-05,0.015201353,-0.018717819,0.070752619,-0.005102009,0.032082703,-0.035308018,0.046442958,-0.00470205,0.072733551,0.034264572,0.067858744,0.086358169,-0.01441405,0.033470257,-0.005107466,-0.010270774,0.009755773,0.06145314,0.003805235,0.031872678,-0.026517295,0.031360364,-0.018907677,0.073004315,0.038965282,0.023993752,0.038692834,-0.020773712,0.056784133,0.02706846,0.034463132,0.07899595,0.058389878,2020/5/11,1,paid UK workers,suffer coronavirus death rate Office for,National Statistics
259,258,-0.072837727,0.089363191,-0.168605503,-0.112120909,-0.108194508,-0.049984786,-0.064747748,-0.098070024,-0.057032757,-0.072940121,-0.101351653,-0.058679762,-0.033280615,0.025394324,-0.099686262,-0.06288029,-0.078153995,-0.090105199,-0.176186224,0.021444628,-0.015346377,-0.078375497,-0.0267764,-0.030756341,-0.136568705,-0.011093562,-0.057778092,-0.017713131,0.027281292,-0.13772189,-0.020803903,-0.081257713,-0.10194305,-0.051971689,-0.069607437,-0.052223699,-0.160095433,-0.072549528,-0.049816484,-0.076474202,0.019458123,-0.098165953,-0.069385827,-0.012695111,-0.161084079,0.014650267,-0.019193342,-0.090797084,0.016618676,-0.088494178,2020/6/15,1,Democrats,demand details from,banks
260,259,-0.057935388,0.030721499,0.034174347,-0.129930037,-0.128750846,-0.030213478,-0.052582113,-0.005384582,-0.018430531,-0.034012252,-0.067386142,-0.050816344,0.022666192,-0.058570231,-0.072007654,-0.085393992,-0.139444647,-0.040824007,-0.047823209,0.025440081,-0.056974906,-0.066106729,-0.023310143,0.001696997,-0.095930167,0.025540238,-0.098776043,-0.048771309,0.050317772,-0.095008992,-0.012484425,-0.035227113,-0.113888215,-0.07741133,-0.08500649,-0.008018936,0.033304164,-0.13028796,-0.099634038,-0.135160924,-0.012070761,-0.048381446,-0.046259321,-0.0707096,-0.068921802,-0.075297451,-0.040253587,-0.023646487,0.003777496,-0.052249182,2020/6/9,0,George Floyd,fuel,push
261,260,0.915169919,0.917636056,0.905766533,0.912565518,0.904572132,0.910019723,0.908319043,0.906878752,0.910245061,0.908820223,0.900732745,0.910140738,0.911773788,0.920558072,0.909533246,0.926908563,0.913775288,0.905623086,0.909411788,0.918827655,0.925512737,0.902965812,0.904957967,0.919901563,0.908986791,0.924001445,0.90491791,0.921489169,0.923595533,0.915586484,0.907645821,0.886464575,0.90369597,0.9139618,0.915626222,0.91141192,0.890179701,0.899388413,0.909586342,0.909914435,0.915959999,0.897040962,0.90308524,0.922228787,0.907786065,0.918235887,0.907176863,0.911772971,0.917743576,0.920820758,2020/6/5,1,Trump,declares victory amid,turmoil
262,261,0.963086097,0.96961282,0.953953381,0.955032082,0.961644547,0.96479386,0.967795438,0.964835692,0.9681033,0.958918386,0.957278835,0.962539258,0.963628975,0.963378323,0.958259205,0.964973938,0.955667296,0.962927494,0.960735742,0.962336357,0.959051758,0.96447742,0.950536553,0.960525313,0.967259922,0.960326498,0.963104999,0.965418743,0.960750454,0.965856895,0.96236499,0.957754478,0.967875754,0.965765734,0.962961237,0.969111165,0.959836829,0.963581923,0.963521203,0.959751758,0.961666446,0.968069495,0.962449358,0.963685932,0.967840585,0.960944033,0.968247851,0.959262442,0.958673054,0.959905619,2020/3/11,0,Trudeau,gave,speech
263,262,0.914272358,0.924684655,0.9091837,0.913899741,0.915705858,0.92540265,0.90697253,0.920407835,0.916770128,0.904573392,0.911362302,0.92969183,0.922346432,0.933553791,0.880440667,0.921615539,0.91786845,0.909277414,0.913044202,0.926295656,0.920847259,0.918777838,0.905950817,0.924636434,0.928739005,0.936712008,0.903161657,0.93142946,0.923720058,0.926596295,0.904494154,0.907155874,0.920835283,0.916662493,0.924095791,0.909729456,0.895578553,0.909490585,0.914908884,0.902243015,0.928187045,0.9072169,0.896861878,0.909791571,0.923463936,0.92386761,0.917807059,0.90841664,0.911669804,0.922083537,2020/3/12,0,Trump,confusing,address
